subid,gender,condition,error,trial
18,2,1,2,30
18,2,1,3,31
18,2,1,2,32
18,2,1,0,33
18,2,1,3,34
18,2,1,1,35
18,2,1,0,36
18,2,1,3,37
18,2,1,0,38
18,2,1,2,39
18,2,1,0,40
18,2,1,1,41
18,2,1,2,42
19,2,1,0,1
19,2,1,7,2
19,2,1,0,3
19,2,1,5,4
19,2,1,4,5
19,2,1,0,6
19,2,1,0,7
19,2,1,1,8
19,2,1,0,9
19,2,1,1,10
19,2,1,0,11
19,2,1,4,12
19,2,1,2,13
19,2,1,1,14
19,2,1,1,15
19,2,1,2,16
19,2,1,8,17
19,2,1,0,18
19,2,1,1,19
19,2,1,1,20
19,2,1,2,21
19,2,1,0,22
19,2,1,1,23
19,2,1,0,24
19,2,1,2,25
19,2,1,1,26
19,2,1,1,27
19,2,1,1,28
19,2,1,3,29
19,2,1,0,30
19,2,1,2,31
19,2,1,3,32
19,2,1,3,33
19,2,1,2,34
19,2,1,2,35
19,2,1,0,36
19,2,1,2,37
19,2,1,0,38
19,2,1,2,39
19,2,1,3,40
19,2,1,2,41
19,2,1,0,42
20,2,1,2,1
20,2,1,3,2
20,2,1,2,3
20,2,1,0,4
20,2,1,2,5
20,2,1,0,6
20,2,1,2,7
20,2,1,1,8
20,2,1,3,9
20,2,1,2,10
20,2,1,4,11
20,2,1,1,12
20,2,1,2,13
20,2,1,5,14
20,2,1,2,15
20,2,1,1,16
20,2,1,2,17
20,2,1,1,18
20,2,1,1,19
20,2,1,2,20
20,2,1,3,21
20,2,1,2,22
20,2,1,1,23
20,2,1,1,24
20,2,1,0,25
20,2,1,1,26
20,2,1,3,27
20,2,1,3,28
20,2,1,1,29
20,2,1,1,30
20,2,1,1,31
20,2,1,0,32
20,2,1,4,33
20,2,1,1,34
20,2,1,3,35
20,2,1,1,36
20,2,1,1,37
20,2,1,0,38
20,2,1,4,39
20,2,1,6,40
20,2,1,1,41
20,2,1,1,42
21,2,1,6,1
21,2,1,8,2
21,2,1,1,3
21,2,1,3,4
21,2,1,1,5
21,2,1,3,6
21,2,1,2,7
21,2,1,2,8
21,2,1,0,9
21,2,1,1,10
21,2,1,3,11
21,2,1,2,12
21,2,1,0,13
21,2,1,0,14
21,2,1,2,15
21,2,1,4,16
21,2,1,3,17
21,2,1,1,18
21,2,1,1,19
21,2,1,0,20
21,2,1,2,21
21,2,1,1,22
21,2,1,5,23
21,2,1,1,24
21,2,1,3,25
21,2,1,3,26
21,2,1,2,27
21,2,1,0,28
21,2,1,2,29
21,2,1,1,30
21,2,1,0,31
21,2,1,0,32
21,2,1,1,33
21,2,1,1,34
21,2,1,1,35
21,2,1,4,36
21,2,1,3,37
21,2,1,1,38
21,2,1,2,39
21,2,1,2,40
21,2,1,0,41
21,2,1,3,42
22,1,1,5,1
22,1,1,2,2
22,1,1,1,3
22,1,1,2,4
22,1,1,0,5
22,1,1,1,6
22,1,1,4,7
22,1,1,1,8
22,1,1,0,9
22,1,1,1,10
22,1,1,3,11
22,1,1,3,12
22,1,1,1,13
22,1,1,4,14
22,1,1,2,15
22,1,1,3,16
22,1,1,1,17
22,1,1,0,18
22,1,1,1,19
22,1,1,1,20
22,1,1,2,21
22,1,1,1,22
22,1,1,1,23
22,1,1,1,24
22,1,1,3,25
22,1,1,0,26
22,1,1,3,27
22,1,1,2,28
22,1,1,2,29
22,1,1,1,30
22,1,1,2,31
22,1,1,0,32
22,1,1,0,33
22,1,1,2,34
22,1,1,3,35
22,1,1,1,36
22,1,1,3,37
22,1,1,0,38
22,1,1,4,39
22,1,1,4,40
22,1,1,1,41
22,1,1,1,42
23,2,1,1,1
23,2,1,1,2
23,2,1,1,3
23,2,1,0,4
23,2,1,0,5
23,2,1,2,6
23,2,1,4,7
23,2,1,5,8
23,2,1,3,9
23,2,1,3,10
23,2,1,0,11
23,2,1,3,12
23,2,1,5,13
23,2,1,3,14
23,2,1,4,15
23,2,1,2,16
23,2,1,4,17
23,2,1,2,18
23,2,1,3,19
23,2,1,2,20
23,2,1,4,21
23,2,1,2,22
23,2,1,2,23
23,2,1,3,24
23,2,1,6,25
23,2,1,2,26
23,2,1,2,27
23,2,1,0,28
23,2,1,1,29
23,2,1,2,30
23,2,1,0,31
23,2,1,0,32
23,2,1,1,33
23,2,1,1,34
23,2,1,2,35
23,2,1,1,36
23,2,1,0,37
23,2,1,3,38
23,2,1,7,39
23,2,1,9,40
23,2,1,1,41
23,2,1,0,42
24,2,1,1,1
24,2,1,5,2
24,2,1,8,3
24,2,1,5,4
24,2,1,8,5
24,2,1,7,6
24,2,1,1,7
24,2,1,2,8
24,2,1,6,9
24,2,1,1,10
24,2,1,6,11
24,2,1,2,12
24,2,1,5,13
24,2,1,6,14
24,2,1,8,15
24,2,1,7,16
24,2,1,2,17
24,2,1,0,18
24,2,1,7,19
24,2,1,5,20
24,2,1,2,21
24,2,1,1,22
24,2,1,8,23
24,2,1,9,24
24,2,1,6,25
24,2,1,0,26
24,2,1,9,27
24,2,1,8,28
24,2,1,8,29
24,2,1,0,30
24,2,1,8,31
24,2,1,2,32
24,2,1,1,33
24,2,1,8,34
24,2,1,6,35
24,2,1,8,36
24,2,1,4,37
24,2,1,8,38
24,2,1,3,39
24,2,1,6,40
24,2,1,7,41
24,2,1,0,42
25,2,1,7,1
25,2,1,2,2
25,2,1,1,3
25,2,1,2,4
25,2,1,3,5
25,2,1,4,6
25,2,1,2,7
25,2,1,3,8
25,2,1,1,9
25,2,1,2,10
25,2,1,2,11
25,2,1,7,12
25,2,1,2,13
25,2,1,3,14
25,2,1,6,15
25,2,1,1,16
25,2,1,1,17
25,2,1,2,18
25,2,1,2,19
25,2,1,1,20
25,2,1,6,21
25,2,1,1,22
25,2,1,1,23
25,2,1,3,24
25,2,1,5,25
25,2,1,1,26
25,2,1,6,27
25,2,1,4,28
25,2,1,3,29
25,2,1,1,30
25,2,1,1,31
25,2,1,0,32
25,2,1,7,33
25,2,1,0,34
25,2,1,1,35
25,2,1,7,36
25,2,1,2,37
25,2,1,7,38
25,2,1,1,39
25,2,1,0,40
25,2,1,2,41
25,2,1,4,42
26,1,1,1,1
26,1,1,1,2
26,1,1,3,3
26,1,1,5,4
26,1,1,6,5
26,1,1,2,6
26,1,1,5,7
26,1,1,0,8
26,1,1,3,9
26,1,1,5,10
26,1,1,7,11
26,1,1,3,12
26,1,1,0,13
26,1,1,4,14
26,1,1,0,15
26,1,1,4,16
26,1,1,1,17
26,1,1,2,18
26,1,1,3,19
26,1,1,7,20
26,1,1,1,21
26,1,1,5,22
26,1,1,1,23
26,1,1,8,24
26,1,1,3,25
26,1,1,7,26
26,1,1,5,27
26,1,1,5,28
26,1,1,1,29
26,1,1,1,30
26,1,1,1,31
26,1,1,4,32
26,1,1,2,33
26,1,1,2,34
26,1,1,2,35
26,1,1,5,36
26,1,1,4,37
26,1,1,1,38
26,1,1,3,39
26,1,1,4,40
26,1,1,1,41
26,1,1,1,42
27,2,1,6,1
27,2,1,1,2
27,2,1,1,3
27,2,1,1,4
27,2,1,2,5
27,2,1,2,6
27,2,1,3,7
27,2,1,1,8
27,2,1,2,9
27,2,1,0,10
27,2,1,1,11
27,2,1,1,12
27,2,1,0,13
27,2,1,0,14
27,2,1,1,15
27,2,1,4,16
27,2,1,2,17
27,2,1,1,18
27,2,1,2,19
27,2,1,4,20
27,2,1,0,21
27,2,1,2,22
27,2,1,1,23
27,2,1,0,24
27,2,1,7,25
27,2,1,1,26
27,2,1,0,27
27,2,1,2,28
27,2,1,2,29
27,2,1,0,30
27,2,1,1,31
27,2,1,0,32
27,2,1,5,33
27,2,1,2,34
27,2,1,0,35
27,2,1,1,36
27,2,1,3,37
27,2,1,1,38
27,2,1,4,39
27,2,1,2,40
27,2,1,2,41
27,2,1,0,42
28,2,1,1,1
28,2,1,2,2
28,2,1,2,3
28,2,1,5,4
28,2,1,1,5
28,2,1,1,6
28,2,1,1,7
28,2,1,1,8
28,2,1,2,9
28,2,1,3,10
28,2,1,1,11
28,2,1,1,12
28,2,1,0,13
28,2,1,1,14
28,2,1,2,15
28,2,1,0,16
28,2,1,2,17
28,2,1,1,18
28,2,1,3,19
28,2,1,1,20
28,2,1,3,21
28,2,1,4,22
28,2,1,0,23
28,2,1,1,24
28,2,1,4,25
28,2,1,1,26
28,2,1,2,27
28,2,1,0,28
28,2,1,0,29
28,2,1,0,30
28,2,1,1,31
28,2,1,0,32
28,2,1,1,33
28,2,1,0,34
28,2,1,0,35
28,2,1,1,36
28,2,1,4,37
28,2,1,0,38
28,2,1,1,39
28,2,1,1,40
28,2,1,1,41
28,2,1,0,42
29,2,1,3,1
29,2,1,1,2
29,2,1,2,3
29,2,1,1,4
29,2,1,1,5
29,2,1,6,6
29,2,1,1,7
29,2,1,4,8
29,2,1,3,9
29,2,1,1,10
29,2,1,1,11
29,2,1,3,12
29,2,1,2,13
29,2,1,0,14
29,2,1,1,15
29,2,1,6,16
29,2,1,1,17
29,2,1,0,18
29,2,1,2,19
29,2,1,1,20
29,2,1,1,21
29,2,1,8,22
29,2,1,4,23
29,2,1,6,24
29,2,1,2,25
29,2,1,1,26
29,2,1,0,27
29,2,1,5,28
29,2,1,0,29
29,2,1,2,30
29,2,1,2,31
29,2,1,1,32
29,2,1,1,33
29,2,1,1,34
29,2,1,2,35
29,2,1,2,36
29,2,1,2,37
29,2,1,2,38
29,2,1,0,39
29,2,1,0,40
29,2,1,1,41
29,2,1,0,42
30,2,1,1,1
30,2,1,4,2
30,2,1,1,3
30,2,1,3,4
30,2,1,1,5
30,2,1,2,6
30,2,1,1,7
30,2,1,0,8
30,2,1,2,9
30,2,1,4,10
30,2,1,1,11
30,2,1,5,12
30,2,1,4,13
30,2,1,1,14
30,2,1,0,15
30,2,1,5,16
30,2,1,3,17
30,2,1,1,18
30,2,1,3,19
30,2,1,1,20
30,2,1,2,21
30,2,1,0,22
30,2,1,3,23
30,2,1,1,24
30,2,1,2,25
30,2,1,1,26
30,2,1,1,27
30,2,1,5,28
30,2,1,2,29
30,2,1,0,30
30,2,1,3,31
30,2,1,3,32
30,2,1,0,33
30,2,1,2,34
30,2,1,3,35
30,2,1,1,36
30,2,1,4,37
30,2,1,1,38
30,2,1,3,39
30,2,1,3,40
30,2,1,0,41
30,2,1,1,42
31,2,1,1,1
31,2,1,2,2
31,2,1,1,3
31,2,1,3,4
31,2,1,4,5
31,2,1,0,6
31,2,1,1,7
31,2,1,6,8
31,2,1,0,9
31,2,1,2,10
31,2,1,0,11
31,2,1,1,12
31,2,1,4,13
31,2,1,5,14
31,2,1,0,15
31,2,1,3,16
31,2,1,1,17
31,2,1,0,18
31,2,1,2,19
31,2,1,2,20
31,2,1,1,21
31,2,1,1,22
31,2,1,2,23
31,2,1,1,24
31,2,1,2,25
31,2,1,1,26
31,2,1,1,27
31,2,1,4,28
31,2,1,5,29
31,2,1,4,30
31,2,1,0,31
31,2,1,3,32
31,2,1,4,33
31,2,1,1,34
31,2,1,1,35
31,2,1,1,36
31,2,1,0,37
31,2,1,0,38
31,2,1,0,39
31,2,1,4,40
31,2,1,1,41
31,2,1,3,42
32,2,1,3,1
32,2,1,0,2
32,2,1,4,3
32,2,1,2,4
32,2,1,6,5
32,2,1,4,6
32,2,1,0,7
32,2,1,1,8
32,2,1,1,9
32,2,1,1,10
32,2,1,2,11
32,2,1,6,12
32,2,1,7,13
32,2,1,2,14
32,2,1,0,15
32,2,1,0,16
32,2,1,3,17
32,2,1,0,18
32,2,1,2,19
32,2,1,2,20
32,2,1,2,21
32,2,1,8,22
32,2,1,0,23
32,2,1,1,24
32,2,1,1,25
32,2,1,3,26
32,2,1,0,27
32,2,1,1,28
32,2,1,2,29
32,2,1,2,30
32,2,1,1,31
32,2,1,1,32
32,2,1,1,33
32,2,1,0,34
32,2,1,2,35
32,2,1,4,36
32,2,1,0,37
32,2,1,4,38
32,2,1,0,39
32,2,1,0,40
32,2,1,0,41
32,2,1,0,42
33,1,1,3,1
33,1,1,2,2
33,1,1,2,3
33,1,1,3,4
33,1,1,1,5
33,1,1,2,6
33,1,1,1,7
33,1,1,1,8
33,1,1,1,9
33,1,1,5,10
33,1,1,1,11
33,1,1,0,12
33,1,1,1,13
33,1,1,3,14
33,1,1,7,15
33,1,1,3,16
33,1,1,2,17
33,1,1,2,18
33,1,1,2,19
33,1,1,1,20
33,1,1,7,21
33,1,1,4,22
33,1,1,0,23
33,1,1,2,24
33,1,1,2,25
33,1,1,3,26
33,1,1,3,27
33,1,1,3,28
33,1,1,4,29
33,1,1,2,30
33,1,1,7,31
33,1,1,5,32
33,1,1,8,33
33,1,1,2,34
33,1,1,1,35
33,1,1,5,36
33,1,1,2,37
33,1,1,3,38
33,1,1,3,39
33,1,1,2,40
33,1,1,2,41
33,1,1,1,42
34,1,1,3,1
34,1,1,2,2
34,1,1,0,3
34,1,1,5,4
34,1,1,1,5
34,1,1,1,6
34,1,1,6,7
34,1,1,0,8
34,1,1,4,9
34,1,1,3,10
34,1,1,4,11
34,1,1,2,12
34,1,1,2,13
34,1,1,3,14
34,1,1,2,15
34,1,1,2,16
34,1,1,2,17
34,1,1,6,18
34,1,1,3,19
34,1,1,3,20
34,1,1,1,21
34,1,1,1,22
34,1,1,1,23
34,1,1,7,24
34,1,1,3,25
34,1,1,6,26
34,1,1,2,27
34,1,1,5,28
34,1,1,1,29
34,1,1,3,30
34,1,1,2,31
34,1,1,2,32
34,1,1,1,33
34,1,1,6,34
34,1,1,0,35
34,1,1,3,36
34,1,1,0,37
34,1,1,0,38
34,1,1,4,39
34,1,1,8,40
34,1,1,1,41
34,1,1,0,42
35,2,1,4,1
35,2,1,2,2
35,2,1,3,3
35,2,1,1,4
35,2,1,6,5
35,2,1,7,6
35,2,1,3,7
35,2,1,1,8
35,2,1,1,9
35,2,1,1,10
35,2,1,3,11
35,2,1,0,12
35,2,1,3,13
35,2,1,4,14
35,2,1,1,15
35,2,1,2,16
35,2,1,1,17
35,2,1,2,18
35,2,1,3,19
35,2,1,5,20
35,2,1,6,21
35,2,1,1,22
35,2,1,1,23
35,2,1,0,24
35,2,1,0,25
35,2,1,2,26
35,2,1,0,27
35,2,1,5,28
35,2,1,0,29
35,2,1,1,30
35,2,1,1,31
35,2,1,1,32
35,2,1,1,33
35,2,1,3,34
35,2,1,1,35
35,2,1,0,36
35,2,1,0,37
35,2,1,1,38
35,2,1,1,39
35,2,1,1,40
35,2,1,0,41
35,2,1,3,42
36,3,1,3,1
36,3,1,5,2
36,3,1,1,3
36,3,1,1,4
36,3,1,5,5
36,3,1,5,6
36,3,1,2,7
36,3,1,4,8
36,3,1,6,9
36,3,1,4,10
36,3,1,1,11
36,3,1,1,12
36,3,1,0,13
36,3,1,2,14
36,3,1,2,15
36,3,1,2,16
36,3,1,3,17
36,3,1,5,18
36,3,1,2,19
36,3,1,2,20
36,3,1,3,21
36,3,1,3,22
36,3,1,4,23
36,3,1,6,24
36,3,1,1,25
36,3,1,3,26
36,3,1,4,27
36,3,1,0,28
36,3,1,1,29
36,3,1,3,30
36,3,1,7,31
36,3,1,2,32
36,3,1,1,33
36,3,1,6,34
36,3,1,3,35
36,3,1,4,36
36,3,1,1,37
36,3,1,2,38
36,3,1,2,39
36,3,1,3,40
36,3,1,0,41
36,3,1,1,42
37,1,1,7,1
37,1,1,3,2
37,1,1,2,3
37,1,1,0,4
37,1,1,2,5
37,1,1,1,6
37,1,1,3,7
37,1,1,0,8
37,1,1,2,9
37,1,1,2,10
37,1,1,2,11
37,1,1,5,12
37,1,1,8,13
37,1,1,7,14
37,1,1,0,15
37,1,1,2,16
37,1,1,4,17
37,1,1,3,18
37,1,1,1,19
37,1,1,3,20
37,1,1,1,21
37,1,1,0,22
37,1,1,1,23
37,1,1,1,24
37,1,1,1,25
37,1,1,0,26
37,1,1,5,27
37,1,1,2,28
37,1,1,1,29
37,1,1,0,30
37,1,1,1,31
37,1,1,2,32
37,1,1,3,33
37,1,1,3,34
37,1,1,1,35
37,1,1,4,36
37,1,1,7,37
37,1,1,2,38
37,1,1,3,39
37,1,1,2,40
37,1,1,2,41
37,1,1,1,42
38,2,1,3,1
38,2,1,2,2
38,2,1,1,3
38,2,1,3,4
38,2,1,3,5
38,2,1,3,6
38,2,1,3,7
38,2,1,2,8
38,2,1,4,9
38,2,1,1,10
38,2,1,1,11
38,2,1,1,12
38,2,1,1,13
38,2,1,5,14
38,2,1,1,15
38,2,1,3,16
38,2,1,0,17
38,2,1,3,18
38,2,1,0,19
38,2,1,3,20
38,2,1,1,21
38,2,1,3,22
38,2,1,0,23
38,2,1,0,24
38,2,1,3,25
38,2,1,1,26
38,2,1,1,27
38,2,1,3,28
38,2,1,4,29
38,2,1,5,30
38,2,1,1,31
38,2,1,2,32
38,2,1,2,33
38,2,1,2,34
38,2,1,1,35
38,2,1,2,36
38,2,1,5,37
38,2,1,6,38
38,2,1,0,39
38,2,1,1,40
38,2,1,1,41
38,2,1,0,42
39,2,1,6,1
39,2,1,4,2
39,2,1,5,3
39,2,1,1,4
39,2,1,4,5
39,2,1,2,6
39,2,1,2,7
39,2,1,4,8
39,2,1,5,9
39,2,1,1,10
39,2,1,4,11
39,2,1,3,12
39,2,1,0,13
39,2,1,1,14
39,2,1,1,15
39,2,1,1,16
39,2,1,7,17
39,2,1,0,18
39,2,1,8,19
39,2,1,1,20
39,2,1,1,21
39,2,1,4,22
39,2,1,2,23
39,2,1,1,24
39,2,1,2,25
39,2,1,5,26
39,2,1,2,27
39,2,1,6,28
39,2,1,3,29
39,2,1,3,30
39,2,1,1,31
39,2,1,2,32
39,2,1,3,33
39,2,1,7,34
39,2,1,0,35
39,2,1,0,36
39,2,1,0,37
39,2,1,4,38
39,2,1,2,39
39,2,1,3,40
39,2,1,2,41
39,2,1,2,42
40,2,1,1,1
40,2,1,4,2
40,2,1,0,3
40,2,1,0,4
40,2,1,4,5
40,2,1,7,6
40,2,1,2,7
40,2,1,1,8
40,2,1,2,9
40,2,1,0,10
40,2,1,0,11
40,2,1,1,12
40,2,1,1,13
40,2,1,1,14
40,2,1,4,15
40,2,1,5,16
40,2,1,4,17
40,2,1,2,18
40,2,1,2,19
40,2,1,0,20
40,2,1,2,21
40,2,1,1,22
40,2,1,2,23
40,2,1,3,24
40,2,1,0,25
40,2,1,2,26
40,2,1,3,27
40,2,1,6,28
40,2,1,4,29
40,2,1,4,30
40,2,1,3,31
40,2,1,6,32
40,2,1,0,33
40,2,1,4,34
40,2,1,2,35
40,2,1,0,36
40,2,1,1,37
40,2,1,3,38
40,2,1,1,39
40,2,1,1,40
40,2,1,3,41
40,2,1,6,42
41,2,1,1,1
41,2,1,2,2
41,2,1,3,3
41,2,1,4,4
41,2,1,1,5
41,2,1,0,6
41,2,1,0,7
41,2,1,4,8
41,2,1,0,9
41,2,1,5,10
41,2,1,7,11
41,2,1,3,12
41,2,1,5,13
41,2,1,3,14
41,2,1,2,15
41,2,1,4,16
41,2,1,3,17
41,2,1,4,18
41,2,1,2,19
41,2,1,3,20
41,2,1,6,21
41,2,1,5,22
41,2,1,1,23
41,2,1,7,24
41,2,1,3,25
41,2,1,1,26
41,2,1,2,27
41,2,1,1,28
41,2,1,0,29
41,2,1,1,30
41,2,1,5,31
41,2,1,2,32
41,2,1,0,33
41,2,1,4,34
41,2,1,4,35
41,2,1,0,36
41,2,1,2,37
41,2,1,2,38
41,2,1,0,39
41,2,1,1,40
41,2,1,0,41
41,2,1,4,42
42,1,1,1,1
42,1,1,1,2
42,1,1,1,3
42,1,1,2,4
42,1,1,1,5
42,1,1,2,6
42,1,1,0,7
42,1,1,2,8
42,1,1,9,9
42,1,1,0,10
42,1,1,1,11
42,1,1,1,12
42,1,1,2,13
42,1,1,2,14
42,1,1,3,15
42,1,1,1,16
42,1,1,1,17
42,1,1,0,18
42,1,1,0,19
42,1,1,4,20
42,1,1,0,21
42,1,1,0,22
42,1,1,5,23
42,1,1,1,24
42,1,1,1,25
42,1,1,0,26
42,1,1,2,27
42,1,1,1,28
42,1,1,3,29
42,1,1,1,30
42,1,1,2,31
42,1,1,4,32
42,1,1,3,33
42,1,1,2,34
42,1,1,0,35
42,1,1,1,36
42,1,1,0,37
42,1,1,1,38
42,1,1,2,39
42,1,1,0,40
42,1,1,1,41
42,1,1,0,42
43,1,1,5,1
43,1,1,0,2
43,1,1,0,3
43,1,1,1,4
43,1,1,0,5
43,1,1,6,6
43,1,1,0,7
43,1,1,7,8
43,1,1,3,9
43,1,1,7,10
43,1,1,9,11
43,1,1,1,12
43,1,1,5,13
43,1,1,6,14
43,1,1,6,15
43,1,1,2,16
43,1,1,4,17
43,1,1,1,18
43,1,1,5,19
43,1,1,6,20
43,1,1,1,21
43,1,1,1,22
43,1,1,5,23
43,1,1,2,24
43,1,1,2,25
43,1,1,5,26
43,1,1,4,27
43,1,1,1,28
43,1,1,2,29
43,1,1,3,30
43,1,1,1,31
43,1,1,1,32
43,1,1,4,33
43,1,1,1,34
43,1,1,5,35
43,1,1,3,36
43,1,1,5,37
43,1,1,5,38
43,1,1,2,39
43,1,1,1,40
43,1,1,1,41
43,1,1,1,42
44,2,1,8,1
44,2,1,6,2
44,2,1,2,3
44,2,1,2,4
44,2,1,0,5
44,2,1,1,6
44,2,1,4,7
44,2,1,2,8
44,2,1,3,9
44,2,1,3,10
44,2,1,1,11
44,2,1,1,12
44,2,1,1,13
44,2,1,1,14
44,2,1,1,15
44,2,1,1,16
44,2,1,2,17
44,2,1,3,18
44,2,1,2,19
44,2,1,3,20
44,2,1,3,21
44,2,1,4,22
44,2,1,3,23
44,2,1,2,24
44,2,1,1,25
44,2,1,1,26
44,2,1,2,27
44,2,1,4,28
44,2,1,2,29
44,2,1,2,30
44,2,1,1,31
44,2,1,0,32
44,2,1,4,33
44,2,1,0,34
44,2,1,2,35
44,2,1,1,36
44,2,1,7,37
44,2,1,1,38
44,2,1,0,39
44,2,1,0,40
44,2,1,0,41
44,2,1,1,42
45,1,1,1,1
45,1,1,0,2
45,1,1,1,3
45,1,1,6,4
45,1,1,3,5
45,1,1,1,6
45,1,1,0,7
45,1,1,1,8
45,1,1,3,9
45,1,1,0,10
45,1,1,3,11
45,1,1,7,12
45,1,1,4,13
45,1,1,1,14
45,1,1,2,15
45,1,1,4,16
45,1,1,1,17
45,1,1,4,18
45,1,1,0,19
45,1,1,2,20
45,1,1,1,21
45,1,1,3,22
45,1,1,1,23
45,1,1,1,24
45,1,1,3,25
45,1,1,2,26
45,1,1,1,27
45,1,1,5,28
45,1,1,2,29
45,1,1,2,30
45,1,1,1,31
45,1,1,3,32
45,1,1,5,33
45,1,1,1,34
45,1,1,1,35
45,1,1,2,36
45,1,1,0,37
45,1,1,3,38
45,1,1,5,39
45,1,1,1,40
45,1,1,0,41
45,1,1,2,42
46,2,1,5,1
46,2,1,1,2
46,2,1,3,3
46,2,1,2,4
46,2,1,3,5
46,2,1,0,6
46,2,1,2,7
46,2,1,2,8
46,2,1,0,9
46,2,1,1,10
46,2,1,1,11
46,2,1,2,12
46,2,1,2,13
46,2,1,1,14
46,2,1,1,15
46,2,1,1,16
46,2,1,1,17
46,2,1,1,18
46,2,1,1,19
46,2,1,2,20
46,2,1,4,21
46,2,1,5,22
46,2,1,1,23
46,2,1,0,24
46,2,1,2,25
46,2,1,1,26
46,2,1,0,27
46,2,1,1,28
46,2,1,0,29
46,2,1,3,30
46,2,1,3,31
46,2,1,2,32
46,2,1,1,33
46,2,1,2,34
46,2,1,2,35
46,2,1,1,36
46,2,1,4,37
46,2,1,1,38
46,2,1,4,39
46,2,1,1,40
46,2,1,2,41
46,2,1,0,42
47,2,1,1,1
47,2,1,0,2
47,2,1,2,3
47,2,1,2,4
47,2,1,4,5
47,2,1,0,6
47,2,1,3,7
47,2,1,2,8
47,2,1,3,9
47,2,1,1,10
47,2,1,0,11
47,2,1,3,12
47,2,1,1,13
47,2,1,1,14
47,2,1,2,15
47,2,1,2,16
47,2,1,1,17
47,2,1,2,18
47,2,1,2,19
47,2,1,3,20
47,2,1,0,21
47,2,1,1,22
47,2,1,3,23
47,2,1,1,24
47,2,1,0,25
47,2,1,0,26
47,2,1,4,27
47,2,1,3,28
47,2,1,2,29
47,2,1,1,30
47,2,1,1,31
47,2,1,1,32
47,2,1,2,33
47,2,1,0,34
47,2,1,1,35
47,2,1,2,36
47,2,1,0,37
47,2,1,1,38
47,2,1,4,39
47,2,1,1,40
47,2,1,2,41
47,2,1,4,42
48,2,1,3,1
48,2,1,3,2
48,2,1,0,3
48,2,1,1,4
48,2,1,5,5
48,2,1,5,6
48,2,1,1,7
48,2,1,3,8
48,2,1,2,9
48,2,1,2,10
48,2,1,5,11
48,2,1,1,12
48,2,1,5,13
48,2,1,1,14
48,2,1,3,15
48,2,1,1,16
48,2,1,3,17
48,2,1,3,18
48,2,1,2,19
48,2,1,1,20
48,2,1,4,21
48,2,1,0,22
48,2,1,0,23
48,2,1,0,24
48,2,1,2,25
48,2,1,1,26
48,2,1,1,27
48,2,1,0,28
48,2,1,0,29
48,2,1,2,30
48,2,1,0,31
48,2,1,1,32
48,2,1,1,33
48,2,1,1,34
48,2,1,2,35
48,2,1,0,36
48,2,1,1,37
48,2,1,1,38
48,2,1,2,39
48,2,1,2,40
48,2,1,0,41
48,2,1,2,42
49,2,1,2,1
49,2,1,4,2
49,2,1,5,3
49,2,1,1,4
49,2,1,1,5
49,2,1,6,6
49,2,1,1,7
49,2,1,6,8
49,2,1,2,9
49,2,1,4,10
49,2,1,2,11
49,2,1,1,12
49,2,1,0,13
49,2,1,0,14
49,2,1,0,15
49,2,1,2,16
49,2,1,5,17
49,2,1,3,18
49,2,1,1,19
49,2,1,1,20
49,2,1,4,21
49,2,1,1,22
49,2,1,0,23
49,2,1,2,24
49,2,1,3,25
49,2,1,3,26
49,2,1,3,27
49,2,1,1,28
49,2,1,0,29
49,2,1,0,30
49,2,1,0,31
49,2,1,3,32
49,2,1,1,33
49,2,1,3,34
49,2,1,2,35
49,2,1,1,36
49,2,1,1,37
49,2,1,0,38
49,2,1,1,39
49,2,1,9,40
49,2,1,2,41
49,2,1,2,42
50,2,1,4,1
50,2,1,1,2
50,2,1,1,3
50,2,1,6,4
50,2,1,1,5
50,2,1,3,6
50,2,1,0,7
50,2,1,3,8
50,2,1,6,9
50,2,1,0,10
50,2,1,2,11
50,2,1,1,12
50,2,1,3,13
50,2,1,0,14
50,2,1,2,15
50,2,1,0,16
50,2,1,0,17
50,2,1,3,18
50,2,1,4,19
50,2,1,2,20
50,2,1,0,21
50,2,1,0,22
50,2,1,0,23
50,2,1,2,24
50,2,1,1,25
50,2,1,2,26
50,2,1,1,27
50,2,1,1,28
50,2,1,1,29
50,2,1,2,30
50,2,1,2,31
50,2,1,1,32
50,2,1,1,33
50,2,1,0,34
50,2,1,1,35
50,2,1,1,36
50,2,1,0,37
50,2,1,0,38
50,2,1,0,39
50,2,1,4,40
50,2,1,0,41
50,2,1,2,42
51,2,1,3,1
51,2,1,5,2
51,2,1,3,3
51,2,1,2,4
51,2,1,2,5
51,2,1,2,6
51,2,1,2,7
51,2,1,1,8
51,2,1,1,9
51,2,1,0,10
51,2,1,3,11
51,2,1,3,12
51,2,1,2,13
51,2,1,1,14
51,2,1,0,15
51,2,1,0,16
51,2,1,4,17
51,2,1,2,18
51,2,1,1,19
51,2,1,0,20
51,2,1,1,21
51,2,1,3,22
51,2,1,1,23
51,2,1,2,24
51,2,1,3,25
51,2,1,1,26
51,2,1,0,27
51,2,1,2,28
51,2,1,3,29
51,2,1,3,30
51,2,1,4,31
51,2,1,2,32
51,2,1,2,33
51,2,1,1,34
51,2,1,4,35
51,2,1,2,36
51,2,1,3,37
51,2,1,1,38
51,2,1,0,39
51,2,1,2,40
51,2,1,1,41
