gender,condition,dissim
2,1,0.0119582372231154
2,1,0.0237315950645527
2,1,0.0205597630567281
2,1,0.0195802750462243
2,1,0.0283388120261875
2,1,0.017279893893887
2,1,0.0152709310023191
2,1,0.0208271188304272
2,1,0.00744086073657612
2,1,0.00812892760518207
2,1,0.016212519432103
2,1,0.0274876521614377
2,1,0.0440845228980783
2,1,0.0413148774547381
2,1,0.0362233489307156
2,1,0.0259524306293699
2,1,0.0244191547829567
2,1,0.0290513478138818
2,1,0.0234508420346176
2,1,0.0196824253652644
2,1,0.0232227341379629
2,1,0.0280782821094622
2,1,0.0358570041095182
2,1,0.0450096938398656
2,1,0.033817290469845
2,1,0.0216321712122004
2,1,0.0412867672292294
2,1,0.0357440275320071
2,1,0.0424432162490693
2,1,0.0419991300626284
2,1,0.0370326053465007
2,1,0.0426054584855193
2,1,0.0438481787187405
2,1,0.00681710646666718
2,1,0.0214306209448384
2,1,0.0239667475458343
2,1,0.0125232753018941
2,1,0.0248005163250004
2,1,0.021121818623957
2,1,0.0201083346427026
2,1,0.0154578633178759
2,1,0.0109639329778688
2,1,0.0128610968962188
2,1,0.0112823371052868
2,1,0.0205727201098444
2,1,0.0413097848773239
2,1,0.0403548104238139
2,1,0.0348526834077304
2,1,0.0295138468901943
2,1,0.0183174083618293
2,1,0.0214664515010582
2,1,0.0243236266622705
2,1,0.0303905127014542
2,1,0.0245537604326263
2,1,0.0318734096215613
2,1,0.0371783004979308
2,1,0.0407861645519693
2,1,0.0370868179517742
2,1,0.0231995746109034
2,1,0.0403925100019391
2,1,0.0299694766758261
2,1,0.0356817283069363
2,1,0.0356237641641018
2,1,0.0303265026734496
2,1,0.0358446481400629
2,1,0.0382617598702112
2,1,0.0261580309091094
2,1,0.0159584568759995
2,1,0.0123546729260901
2,1,0.0301449021736608
2,1,0.0198095025761626
2,1,0.0251568397883236
2,1,0.0177603935517511
2,1,0.0195897790840385
2,1,0.0136840587168334
2,1,0.00904371926280336
2,1,0.0159906304245219
2,1,0.0358711800582165
2,1,0.0360351175011646
2,1,0.0303479637288265
2,1,0.0328626051326601
2,1,0.0187845620215484
2,1,0.0213312955639493
2,1,0.0319559407291895
2,1,0.0335441039495014
2,1,0.0331370481400728
2,1,0.0318974552376543
2,1,0.0347101153333425
2,1,0.0347729921378795
2,1,0.0364153624154363
2,1,0.0318841535830898
2,1,0.0361181910015355
2,1,0.0239420890656863
2,1,0.0311938286156768
2,1,0.0300603805597775
2,1,0.0271876242812816
2,1,0.0313496038503927
2,1,0.0321832727509235
2,1,0.00815511712656721
2,1,0.0105168714141513
2,1,0.00619147244766073
2,1,0.0127264576886638
2,1,0.0146651326588048
2,1,0.0132229078983941
2,1,0.0213442369283685
2,1,0.0203143132234355
2,1,0.0194220700066605
2,1,0.0197066439038959
2,1,0.0358773502616699
2,1,0.0306495799116508
2,1,0.0263051588072215
2,1,0.0117873654704186
2,1,0.0294075107840595
2,1,0.0302063486723241
2,1,0.0155946224096691
2,1,0.0180831728142248
2,1,0.0168258880188781
2,1,0.0160340583818307
2,1,0.023406770439447
2,1,0.0395145913856068
2,1,0.0213864572757645
2,1,0.0154696032290471
2,1,0.030545965118134
2,1,0.0349491233888512
2,1,0.0464796960158596
2,1,0.043122931695178
2,1,0.0435193528271178
2,1,0.0466227937842772
2,1,0.0419014834381403
2,1,0.0123577416709916
2,1,0.0152835307139887
2,1,0.00768519686603783
2,1,0.00882749712250484
2,1,0.0156143018007037
2,1,0.0190507571889407
2,1,0.0165433612925528
2,1,0.0135661252630358
2,1,0.0221819917276504
2,1,0.0349976929723211
2,1,0.0362407464487894
2,1,0.0372974522250406
2,1,0.0165978251690669
2,1,0.0291764223542104
2,1,0.0306473794794762
2,1,0.0232937926548445
2,1,0.0216927586527583
2,1,0.0228753464750519
2,1,0.0174894894363108
2,1,0.0310688528900344
2,1,0.0410860495516188
2,1,0.0230790243238803
2,1,0.0238054383452339
2,1,0.0370475504256436
2,1,0.0357662612475285
2,1,0.046562463126425
2,1,0.0436842210099336
2,1,0.043143690420733
2,1,0.0467096860950602
2,1,0.0429527053952602
2,1,0.0098671877708956
2,1,0.0152413839330933
2,1,0.0166561074259387
2,1,0.00703761534474439
2,1,0.0243031488837568
2,1,0.0143054509209785
2,1,0.0178369881617466
2,1,0.0223912654413776
2,1,0.0295791154762491
2,1,0.0268371456814154
2,1,0.0314312806304195
2,1,0.0215207313203155
2,1,0.020546134140837
2,1,0.0205319816394664
2,1,0.0234060063596327
2,1,0.0138627879762727
2,1,0.0247124976885593
2,1,0.0215638459277319
2,1,0.0236675981399235
2,1,0.0317635521139305
2,1,0.0255378018194357
2,1,0.0231235427901938
2,1,0.0303811368309355
2,1,0.0273309066987886
2,1,0.0386163550011274
2,1,0.0302791437848734
2,1,0.0366638646265618
2,1,0.0387516875559418
2,1,0.0333051542869227
2,1,0.0161201182138398
2,1,0.0196685223545641
2,1,0.0150867580907078
2,1,0.0195655774037784
2,1,0.0231825023119357
2,1,0.0237667851695132
2,1,0.0232712315418406
2,1,0.0372179805549917
2,1,0.0322861476573538
2,1,0.0278373790526455
2,1,0.0130989352112452
2,1,0.0288436553515337
2,1,0.0301840459738418
2,1,0.016290580934172
2,1,0.0189244794083279
2,1,0.0174618911855596
2,1,0.0174451666887098
2,1,0.025185025271454
2,1,0.0405016464650126
2,1,0.0229520439030686
2,1,0.0162500714482904
2,1,0.0321910026878074
2,1,0.0352476465003162
2,1,0.0461686722136502
2,1,0.0432043959260319
2,1,0.0428487217382239
2,1,0.046315102867143
2,1,0.0424065865258857
2,1,0.00591762663066823
2,1,0.0254792662941526
2,1,0.0142027396105773
2,1,0.0113702437612377
2,1,0.0219561811425233
2,1,0.0322533107141523
2,1,0.048366410929652
2,1,0.0437048311818121
2,1,0.0392491097196414
2,1,0.0274584829178915
2,1,0.0326066168149023
2,1,0.0367459020328631
2,1,0.0250256175605344
2,1,0.0273171145081176
2,1,0.0245563602667674
2,1,0.0250344132445588
2,1,0.035758857327952
2,1,0.0507518442261048
2,1,0.0312150543647236
2,1,0.0248641543587988
2,1,0.0436034979115208
2,1,0.0430627094252453
2,1,0.050633729372389
2,1,0.0498200175721228
2,1,0.0452117890405885
2,1,0.0507951757306281
2,1,0.0509230637371478
2,1,0.0261343998571035
2,1,0.0146092493471387
2,1,0.0140081348238276
2,1,0.0242599430066615
2,1,0.0324767194110716
2,1,0.0472999652095709
2,1,0.0407042622897291
2,1,0.0371069813369238
2,1,0.0245071285203437
2,1,0.0385017174073051
2,1,0.0410246515260195
2,1,0.0260344888561149
2,1,0.0318155144940174
2,1,0.0253930212747056
2,1,0.017955591130939
2,1,0.0306587080023022
2,1,0.0514665118610448
2,1,0.024183189123614
2,1,0.0252934037473256
2,1,0.0405306695885915
2,1,0.0464263653272692
2,1,0.0563264709198053
2,1,0.0541386610768591
2,1,0.0519234515665589
2,1,0.0564803971964507
2,1,0.0536742314549749
2,1,0.0303784371874923
2,1,0.0150702416117448
2,1,0.0136310655962434
2,1,0.0161218712676336
2,1,0.0232684433534583
2,1,0.0217088796350407
2,1,0.0316641661647525
2,1,0.0215896846789305
2,1,0.0222642298403331
2,1,0.0191258226599978
2,1,0.027306993523242
2,1,0.0245983658738373
2,1,0.0286503080583786
2,1,0.0236004836959614
2,1,0.0215539657251057
2,1,0.0254843912798955
2,1,0.0262022737897716
2,1,0.0268702792027737
2,1,0.0286245068993924
2,1,0.0219916641873621
2,1,0.0363599178551085
2,1,0.0309219249276743
2,1,0.0360768778536412
2,1,0.0364772353744013
2,1,0.0281690231613332
2,1,0.0157205737126765
2,1,0.0255634486631578
2,1,0.0331203866947024
2,1,0.0535962696597005
2,1,0.0508799746952004
2,1,0.0458299665196263
2,1,0.035289289524373
2,1,0.0296474888362296
2,1,0.036106645707403
2,1,0.0270715248747125
2,1,0.027222308934534
2,1,0.0268124700267865
2,1,0.0352848784068331
2,1,0.0447496099477259
2,1,0.0539954087333949
2,1,0.0413701357221676
2,1,0.0258576049885521
2,1,0.0508432642934615
2,1,0.0433455050056396
2,1,0.047083043537308
2,1,0.048446248110968
2,1,0.0400379010575169
2,1,0.0472516532234701
2,1,0.051678774152562
2,1,0.00815022004890573
2,1,0.0196366609159926
2,1,0.0378940613191529
2,1,0.0355218479047132
2,1,0.0302801820213152
2,1,0.0214919170424606
2,1,0.0212576845276149
2,1,0.0242794412899157
2,1,0.0245588985037887
2,1,0.0188191966874157
2,1,0.0256748704946107
2,1,0.0256245631816588
2,1,0.0312194297383283
2,1,0.0389032881582298
2,1,0.0307978964474549
2,1,0.0245726269202513
2,1,0.0355173543495174
2,1,0.0304647722449126
2,1,0.0390685737320458
2,1,0.0374075048356469
2,1,0.0349205266111517
2,1,0.039223206499134
2,1,0.038350571242247
2,1,0.00801514079285889
2,1,0.0281043786139065
2,1,0.0271655307996574
2,1,0.0292994222284812
2,1,0.0240171350879507
2,1,0.0184919082257136
2,1,0.0175504894210622
2,1,0.0277709438748111
2,1,0.0241958232754691
2,1,0.0290783422085618
2,1,0.0256565804863163
2,1,0.0261454055148807
2,1,0.0289356804389475
2,1,0.0292562016632599
2,1,0.0274832541736727
2,1,0.026393695460114
2,1,0.0222072405764543
2,1,0.0342955617005653
2,1,0.0303459214744506
2,1,0.0326773840805155
2,1,0.034429133116254
2,1,0.0294603486435637
2,1,0.02935726058698
2,1,0.0360926130369077
2,1,0.0304560174539927
2,1,0.0226849251572279
2,1,0.024190684225412
2,1,0.018448334340806
2,1,0.0322163944338097
2,1,0.0223462699847574
2,1,0.0335524076763812
2,1,0.0271443373456257
2,1,0.0335761800595164
2,1,0.034770320028958
2,1,0.0283549089742377
2,1,0.0316710874253328
2,1,0.0331269906746569
2,1,0.0188261302939713
2,1,0.0352753271715114
2,1,0.0281852763737264
2,1,0.0368514424374556
2,1,0.0353678280159292
2,1,0.0328744692720894
2,1,0.00919246336123122
2,1,0.00980535291404618
2,1,0.0233781843839271
2,1,0.0369545673194732
2,1,0.028597680785148
2,1,0.0441444792391982
2,1,0.0307976839721933
2,1,0.0453736177451246
2,1,0.0370461352712685
2,1,0.0199924548090579
2,1,0.01046451983502
2,1,0.0354488356736985
2,1,0.043431009312626
2,1,0.0101686618758243
2,1,0.0241005469973682
2,1,0.0416745891946946
2,1,0.0319135371565155
2,1,0.0466488638566918
2,1,0.0417039177611476
2,1,0.019173806061582
2,1,0.00617800286736519
2,1,0.0163469378958304
2,1,0.0411327310952347
2,1,0.0343401517491292
2,1,0.0352617781040574
2,1,0.0332668555963201
2,1,0.0363646997082959
2,1,0.0274194117413331
2,1,0.0133131414342401
2,1,0.0183962775475529
2,1,0.024710302961917
2,1,0.0344774223143058
2,1,0.00152693082888976
2,1,0.0320580711744887
2,1,0.0498047158846535
2,1,0.0409337532437961
2,1,0.0530247607863147
2,1,0.0498645570059563
2,1,0.0274697314933806
2,1,0.0113961804819607
2,1,0.0353836234103208
2,1,0.028841045134617
2,1,0.0331334274991317
2,1,0.0274589472082379
2,1,0.0343425958680896
2,1,0.0259402140144483
2,1,0.0112364615083427
2,1,0.0180683689152937
2,1,0.0245530395201921
2,1,0.0324045786347495
2,1,0.00622552645336192
2,1,0.0271732928467388
2,1,0.0447467238472856
2,1,0.0363035395463354
2,1,0.0475094731595256
2,1,0.0448160779816304
2,1,0.0256636010363243
2,1,0.0331174361528787
2,1,0.0296448398591152
2,1,0.020946034146643
2,1,0.0202932142587538
2,1,0.0222229952192981
2,1,0.0119526909052504
2,1,0.00852721730883399
2,1,0.0297011733688094
2,1,0.0122766783145176
2,1,0.0202805043515278
2,1,0.0132647606447613
2,1,0.0312426455419705
2,1,0.0468699454333494
2,1,0.0405378590182186
2,1,0.046961561095226
2,1,0.0469785215556884
2,1,0.035929613164999
2,1,0.00869041969011544
2,1,0.0450021243955479
2,1,0.0112323952107039
2,1,0.0462269711023921
2,1,0.0439851833749188
2,1,0.0437843195471767
2,1,0.0319405164351713
2,1,0.0477472931364146
2,1,0.0448635131378221
2,1,0.0413350479415208
2,1,0.01665598894065
2,1,0.0180271490910473
2,1,0.0191276154633158
2,1,0.0142443889794683
2,1,0.0181887261303449
2,1,0.0247668738330528
2,1,0.0453141223784153
2,1,0.00771803115917449
2,1,0.0466251797434028
2,1,0.0426050450781084
2,1,0.0394101647565567
2,1,0.0227911878406081
2,1,0.0452952305860646
2,1,0.0450109637413712
2,1,0.0345967940102637
2,1,0.00740765568656205
2,1,0.0172473710363862
2,1,0.0163267590485194
2,1,0.0186848119539858
2,1,0.0173614024934445
2,1,0.0167884980308114
2,1,0.0370089297716007
2,1,0.00101822113814519
2,1,0.00834218791058682
2,1,0.0229017051515836
2,1,0.0505121911237007
2,1,0.013903978210192
2,1,0.00230623076402361
2,1,0.0349976951863182
2,1,0.0492394119072951
2,1,0.0619333711026334
2,1,0.0579149272032867
2,1,0.059096287104453
2,1,0.0620727935296898
2,1,0.0553560749952931
2,1,0.0382808763633544
2,1,0.0353662470412869
2,1,0.0349669313980256
2,1,0.0280702474595999
2,1,0.0389269762638877
2,1,0.0367940471790182
2,1,0.0334298200298197
2,1,0.016173413980872
2,1,0.024946629974318
2,1,0.0225350963918989
2,1,0.0229751213992551
2,1,0.0250892220250711
2,1,0.024460676134009
2,1,0.00921443256192343
2,1,0.0238320148332602
2,1,0.0518187674004999
2,1,0.0144593889942018
2,1,0.00257048136961514
2,1,0.0360941664480266
2,1,0.0505789405179903
2,1,0.0632135462249671
2,1,0.0592439059764928
2,1,0.0602973488929337
2,1,0.0633535974705529
2,1,0.0567002325814859
2,1,0.0181850858161507
2,1,0.0443575885457269
2,1,0.00610690630034473
2,1,0.00750854443244005
2,1,0.0271291986094509
2,1,0.0453718084104642
2,1,0.0597358590809
2,1,0.0544714446721149
2,1,0.0582274956895537
2,1,0.0598613369090246
2,1,0.0506032300498648
2,1,0.0300054793567227
2,1,0.0164686800426945
2,1,0.0220753443867403
2,1,0.0118067908317181
2,1,0.0396695939585467
2,1,0.0563879456566476
2,1,0.0490351715662261
2,1,0.0573570900955718
2,1,0.0564819287927048
2,1,0.0373594307650469
2,1,0.0438711384658184
2,1,0.0498892215789357
2,1,0.0193991403119132
2,1,0.0163638185985757
2,1,0.0327132605126088
2,1,0.0224890036074703
2,1,0.0390644623200544
2,1,0.032716010200301
2,1,0.010396593443953
2,1,0.013092000915595
2,1,0.0243675822340477
2,1,0.0471157746048829
2,1,0.0625420341440999
2,1,0.0564178309824587
2,1,0.0619013191061107
2,1,0.0626566004968416
2,1,0.0514793243487937
2,1,0.0342109175585638
2,1,0.0488302582833811
2,1,0.0616972711364642
2,1,0.0575543897502543
2,1,0.0589889233041946
2,1,0.0618354339196264
2,1,0.0548681688038458
2,1,0.0323755432335586
2,1,0.0501128990825367
2,1,0.0412701408804152
2,1,0.0532815473604105
2,1,0.050173547006023
2,1,0.0283889229948176
2,1,0.0178050334576821
2,1,0.0170178613377029
2,1,0.0228201671686247
2,1,0.0178549282036303
2,1,0.0116032130198967
2,1,0.0103807984140418
2,1,0.00992211492139056
2,1,0.00016958070703103
2,1,0.0207314186272608
2,1,0.0185233052699252
2,1,0.0103601389889482
2,1,0.0124670279345305
2,1,0.0100628427871727
2,1,0.0282553004250565
2,1,0.0207118697409681
1,1,0.0159998925580702
1,1,0.00813010503370523
1,1,0.0187940211497555
1,1,0.00612585697420302
1,1,0.0422076605320215
1,1,0.0473439748215099
1,1,0.0449042653078383
1,1,0.0159391068944037
1,1,0.0179788757431932
1,1,0.0308665682637315
1,1,0.0216467124119263
1,1,0.019112038377308
1,1,0.0168485447042161
1,1,0.0233911076979393
1,1,0.0236874464379426
1,1,0.0238832527975879
1,1,0.0313398974779105
1,1,0.0246909777354352
1,1,0.0191904254783428
1,1,0.0216269983945969
1,1,0.0448020337591976
1,1,0.0588853907057513
1,1,0.0534590872004348
1,1,0.0590144835210432
1,1,0.0367246737332008
1,1,0.0481114413231026
1,1,0.0285638956566217
1,1,0.0397668649866305
1,1,0.0264518320785768
1,1,0.0417428078775845
1,1,0.0430588134691002
1,1,0.0541449007856217
1,1,0.0217923710915034
1,1,0.0336039493180948
1,1,0.0575372230176821
1,1,0.0467177537988709
1,1,0.0442479870557825
1,1,0.0444802967083941
1,1,0.042625772734289
1,1,0.0536039470415522
1,1,0.0526463452694125
1,1,0.00915855797895578
1,1,0.00932036158927251
1,1,0.0043210781245038
1,1,0.0403179379773616
1,1,0.0455339172424132
1,1,0.0427350428419692
1,1,0.0135622863014234
1,1,0.0155491618184988
1,1,0.0283589933779924
1,1,0.0232811019242986
1,1,0.0313057885620057
1,1,0.019475146764172
1,1,0.0264662419887596
1,1,0.0242675025729468
1,1,0.0328022252538454
1,1,0.0330855638448653
1,1,0.0259861734408394
1,1,0.0204699237517394
1,1,0.02159378638601
1,1,0.0406556170607943
1,1,0.0589038415399807
1,1,0.0524517168749889
1,1,0.0585376098826247
1,1,0.036983808744882
1,1,0.0482630174093539
1,1,0.0308878586108714
1,1,0.0413916122414209
1,1,0.0287283518165573
1,1,0.0418317899318562
1,1,0.0391097867500927
1,1,0.0548082503630848
1,1,0.0236015375845672
1,1,0.0375685006545145
1,1,0.0577103570573654
1,1,0.0421672543956596
1,1,0.043767300338241
1,1,0.0439898620031976
1,1,0.0419659518425089
1,1,0.0541842047282889
1,1,0.0523066269685939
1,1,0.0102782146959791
1,1,0.00947667109590179
1,1,0.0421008663339597
1,1,0.0473216722712275
1,1,0.0444793230370413
1,1,0.0129588801623948
1,1,0.0132429686136139
1,1,0.0300089162714441
1,1,0.0217215889812392
1,1,0.0260320629844175
1,1,0.0160735399377551
1,1,0.0281529531760345
1,1,0.0260114365056605
1,1,0.0340092983834772
1,1,0.0231940647464856
1,1,0.016543570946456
1,1,0.0110191486285914
1,1,0.0140529330615752
1,1,0.0471043224365915
1,1,0.0604143174731592
1,1,0.0541986709601684
1,1,0.0601851845037158
1,1,0.0391635587798372
1,1,0.049726014282375
1,1,0.0311349609017947
1,1,0.0446341387897648
1,1,0.0290165608202006
1,1,0.0433125586002203
1,1,0.0449574269920838
1,1,0.056078607677583
1,1,0.0242375390005505
1,1,0.0356800221552016
1,1,0.0591694404791094
1,1,0.049017735757655
1,1,0.0454112364979879
1,1,0.0456362020454654
1,1,0.0436491427086314
1,1,0.0554890026189095
1,1,0.0539185271684725
1,1,0.0118487568985855
1,1,0.0306130166942713
1,1,0.0358061922969873
1,1,0.0332547931586446
1,1,0.019521383474546
1,1,0.0213522434489402
1,1,0.019646350315446
1,1,0.0162121732678326
1,1,0.0305289521972809
1,1,0.0136297076925116
1,1,0.0178562094513002
1,1,0.0151360648474418
1,1,0.0325182723353159
1,1,0.0283866735407181
1,1,0.0242891292986775
1,1,0.018865008493266
1,1,0.0222638089039503
1,1,0.0426023186772326
1,1,0.0512370406801276
1,1,0.0431286113580041
1,1,0.0499282912127914
1,1,0.036467507514005
1,1,0.0410179148778876
1,1,0.031684312954456
1,1,0.0384998510620151
1,1,0.0294364623304523
1,1,0.0345533080024877
1,1,0.0376944834590237
1,1,0.0487640140246839
1,1,0.0227869193471787
1,1,0.0298611746834039
1,1,0.0503973623776019
1,1,0.0444374879465898
1,1,0.0352701294196584
1,1,0.0354727529520755
1,1,0.0331819204622734
1,1,0.0479244379415105
1,1,0.0439820416952657
1,1,0.042674452658687
1,1,0.0477404988754826
1,1,0.0455864371026431
1,1,0.00997025861852066
1,1,0.0117401578015781
1,1,0.031870405584154
1,1,0.0228535485442617
1,1,0.0236601466565188
1,1,0.0187464177857914
1,1,0.0269100708783905
1,1,0.0252774424423264
1,1,0.0227347218167531
1,1,0.0259559513324742
1,1,0.022964675547684
1,1,0.0174596211822439
1,1,0.0194356541711636
1,1,0.0432985768127853
1,1,0.0580706403557412
1,1,0.0532819948225517
1,1,0.0584925801053011
1,1,0.0350784521647657
1,1,0.047236373077543
1,1,0.0267333389136619
1,1,0.0376281895942878
1,1,0.0246358888312046
1,1,0.0409159600078338
1,1,0.0419416407272241
1,1,0.0529844840700665
1,1,0.0201542889393068
1,1,0.0323367517066993
1,1,0.0566366787808533
1,1,0.0452154329294389
1,1,0.0437532627626286
1,1,0.0439910475231596
1,1,0.042246281189408
1,1,0.0524874531439491
1,1,0.0520501195159836
1,1,0.00538354313157913
1,1,0.00595153488280352
1,1,0.0375349489790998
1,1,0.0353094260815487
1,1,0.0158183556438486
1,1,0.0287364866025899
1,1,0.0281374404525091
1,1,0.0221433739667773
1,1,0.0204175565104785
1,1,0.0193732303706292
1,1,0.0342406291423063
1,1,0.0247882088924092
1,1,0.0270476456319866
1,1,0.0318781607064312
1,1,0.0369927060315794
1,1,0.0478193213831994
1,1,0.0375772296482342
1,1,0.0196111616426323
1,1,0.0308263959783737
1,1,0.0479756793714533
1,1,0.032611365426183
1,1,0.0507143587896839
1,1,0.0471916999955557
1,1,0.0489360112751693
1,1,0.0288696030284389
1,1,0.036298753566593
1,1,0.0434336112501095
1,1,0.0420192203798624
1,1,0.0366434502382972
1,1,0.0387967301243239
1,1,0.0489114055096765
1,1,0.0220653813804128
1,1,0.0220162868414146
1,1,0.0190296223234406
1,1,0.0418983946322274
1,1,0.0283462429617023
1,1,0.00767654887324799
1,1,0.0420572433630597
1,1,0.039985648889517
1,1,0.0210129958938368
1,1,0.0319587706316777
1,1,0.0317224605817307
1,1,0.0270304579667641
1,1,0.0241916159349984
1,1,0.0237217300027331
1,1,0.0396219948325716
1,1,0.0300641782869655
1,1,0.0323681367949358
1,1,0.0372073616948148
1,1,0.0422179595419067
1,1,0.0492395313787877
1,1,0.0357774843180292
1,1,0.0164026664908065
1,1,0.0280643046961291
1,1,0.0504037916443844
1,1,0.0323624720800749
1,1,0.0541413055944097
1,1,0.049211971332998
1,1,0.0524782179746296
1,1,0.029595695287993
1,1,0.0372008079284461
1,1,0.043118445469644
1,1,0.045765503121597
1,1,0.0389537864430019
1,1,0.0374002298476021
1,1,0.050158058682489
1,1,0.0218886008010085
1,1,0.0217763949910025
1,1,0.0191568478511545
1,1,0.0415230541392811
1,1,0.0267094509886612
1,1,0.0416055985675614
1,1,0.0391580222981381
1,1,0.0156281971559663
1,1,0.0341192387829877
1,1,0.0332925913577896
1,1,0.0258317050138776
1,1,0.0255483526141504
1,1,0.0239828222428079
1,1,0.0350744602059553
1,1,0.0246998627944801
1,1,0.0291145153355872
1,1,0.0337868657257341
1,1,0.039408500049786
1,1,0.0537278670776328
1,1,0.0429081602224667
1,1,0.0239984631097415
1,1,0.0355819986877629
1,1,0.0536357236999912
1,1,0.0384474068118537
1,1,0.0558342018548635
1,1,0.0529828267967915
1,1,0.0539773684116896
1,1,0.0348167482144373
1,1,0.0422500274911374
1,1,0.0492742208862443
1,1,0.0469306511205679
1,1,0.0423767520642497
1,1,0.0443068369303183
1,1,0.0548390421732498
1,1,0.0278812966891298
1,1,0.0278184109191828
1,1,0.0248873937680179
1,1,0.0477246370183901
1,1,0.0337224891048194
1,1,0.00323718734325434
1,1,0.0306313091847037
1,1,0.0260337972500285
1,1,0.0279452772522348
1,1,0.0200966273707751
1,1,0.02341595276453
1,1,0.0215372954311742
1,1,0.0228570220907883
1,1,0.0277552782940549
1,1,0.0208584089604783
1,1,0.0167752728437808
1,1,0.0150464522934999
1,1,0.0325627589193447
1,1,0.0474858161214122
1,1,0.0447517401139966
1,1,0.0486721831650271
1,1,0.0326056950617733
1,1,0.0365625693578314
1,1,0.019191921643698
1,1,0.0277028445455143
1,1,0.0203925149550035
1,1,0.0275288428632846
1,1,0.0309297514943682
1,1,0.0386431343798479
1,1,0.0244444438987273
1,1,0.0285407725105499
1,1,0.0458890130054521
1,1,0.0344736423179795
1,1,0.0341522300035584
1,1,0.0344057035125528
1,1,0.0330842577619003
1,1,0.0414686034550015
1,1,0.0420467274444057
1,1,0.0277495570414943
1,1,0.0264682412647851
1,1,0.0312673376527482
1,1,0.0198682424741766
1,1,0.0233458576653143
1,1,0.0211383499678135
1,1,0.0201006157679666
1,1,0.0247304764355862
1,1,0.0190745828727186
1,1,0.0152821847611238
1,1,0.0129472790813812
1,1,0.0344583337142932
1,1,0.0476804059498078
1,1,0.0436462287401866
1,1,0.0482567768338001
1,1,0.0342098312667053
1,1,0.0368576754373274
1,1,0.0193918128117026
1,1,0.0298277048196114
1,1,0.0197585358004259
1,1,0.0277977110854414
1,1,0.0318078935306125
1,1,0.0376948674653662
1,1,0.0230602637994477
1,1,0.0285402132151447
1,1,0.0462695368021201
1,1,0.0363542532495673
1,1,0.0335750813720473
1,1,0.033819503111724
1,1,0.0322512875894439
1,1,0.0423459133776178
1,1,0.0417485446534962
1,1,0.0290016599499362
1,1,0.0271078106186439
1,1,0.0157078398592185
1,1,0.0206836080763273
1,1,0.0132145400817336
1,1,0.015085678807864
1,1,0.022443229907661
1,1,0.0254409340812489
1,1,0.0231145640721823
1,1,0.0251326167997383
1,1,0.0517607295927959
1,1,0.0494267871059908
1,1,0.03429860390157
1,1,0.0444749227624778
1,1,0.0488203731731153
1,1,0.0418281439990945
1,1,0.047783627052476
1,1,0.0493939784896389
1,1,0.0456599710139216
1,1,0.0363578651395554
1,1,0.042532265180045
1,1,0.052026807386028
1,1,0.0384311915427158
1,1,0.0388687730110309
1,1,0.0498571730772426
1,1,0.0532743991773998
1,1,0.0323820571115251
1,1,0.0324533938747057
1,1,0.0293377843923594
1,1,0.0507130688151662
1,1,0.0404596166010191
1,1,0.00689841820082031
1,1,0.0134875254274115
1,1,0.00953576537769131
1,1,0.00848747694032691
1,1,0.0314618766397021
1,1,0.0308984978360381
1,1,0.0201849574349659
1,1,0.0197746112809011
1,1,0.0230102276345682
1,1,0.0231523477119469
1,1,0.0321086669693932
1,1,0.0300773082553436
1,1,0.0270369794833288
1,1,0.0232995602575081
1,1,0.0230856101319039
1,1,0.0221951744522305
1,1,0.02315816253583
1,1,0.0206073257766385
1,1,0.0186190162706962
1,1,0.0246673237907939
1,1,0.0280306334169676
1,1,0.0254413130995535
1,1,0.0180958994306237
1,1,0.0307013074221914
1,1,0.0248213552029404
1,1,0.0338596053905312
1,1,0.031380171398875
1,1,0.0274893745694613
1,1,0.0272687393557356
1,1,0.0271378814536205
1,1,0.0156654308515393
1,1,0.0128834599613207
1,1,0.0130261556975363
1,1,0.025822992499199
1,1,0.0255480782717153
1,1,0.0200752025315081
1,1,0.022465669050377
1,1,0.0219329483632712
1,1,0.0255163694497166
1,1,0.0344394097622578
1,1,0.031674361966096
1,1,0.0351606592504891
1,1,0.0201230310529256
1,1,0.0236946435388093
1,1,0.0309864004775885
1,1,0.0224471903106807
1,1,0.0321037524608868
1,1,0.0238732591191854
1,1,0.0195646396717718
1,1,0.030669836584804
1,1,0.0325759747349682
1,1,0.0286172966256927
1,1,0.0331373807171965
1,1,0.0272270505644218
1,1,0.0206573244584298
1,1,0.0209134171897331
1,1,0.019764168385079
1,1,0.0298917941251364
1,1,0.0285626536854843
1,1,0.00959908921402981
1,1,0.0105371824705173
1,1,0.0184585528418622
1,1,0.0163289904741693
1,1,0.0113521996345511
1,1,0.0101564740162463
1,1,0.0146673801129063
1,1,0.0377082404744991
1,1,0.0422208889576415
1,1,0.0332981151609679
1,1,0.0402903340971235
1,1,0.0335860824955107
1,1,0.032487276357443
1,1,0.0320933712449448
1,1,0.0346180739694698
1,1,0.0299878763231492
1,1,0.0261411684959676
1,1,0.0305137487674142
1,1,0.0412060318284048
1,1,0.0227501779262455
1,1,0.0245723006775949
1,1,0.0416734931188248
1,1,0.0393898166715861
1,1,0.025773563274098
1,1,0.0259605930780284
1,1,0.0235156502149923
1,1,0.0401790020272474
1,1,0.0345395739161368
1,1,0.00258066427161221
1,1,0.0271354355409207
1,1,0.0240127362266948
1,1,0.017761253397221
1,1,0.0215266407440671
1,1,0.023652999453084
1,1,0.0310780157471848
